train_loss,validation_loss
1.5963311200213819,1.6262822338828333
1.5982701967874424,1.6253625198646828
1.6000087547468198,1.6247823398422312
1.5966854922456144,1.624759547688343
1.597147844645374,1.62478473285834
1.597540069068944,1.6250826159009226
1.5974602244293055,1.6251125915182962
1.5984551959137352,1.6248215823261827
1.5956429750971894,1.625232110420863
1.5960597193987907,1.6246870662327166
1.5961355354005942,1.6248163332541783
1.6083496087111895,1.624690055847168
1.6009445984236326,1.626749226892436
1.6018319176963753,1.625279724597931
1.5967514759703192,1.624976987640063
1.5976893238014522,1.6246628772329401
1.6013634605225167,1.6249762922525406
1.5973298844217978,1.6245595724494368
1.601791425260203,1.6249317477146785
1.5981565704893346,1.624690009488
1.5995704876021277,1.6252276803608294
1.5977395964470928,1.625163115285061
1.5992908382360453,1.6255299664205975
1.5983279687622585,1.6246292927750834
1.5995148830375097,1.626236316782457
1.598335937944753,1.6244774306261982
1.5961883708385194,1.6246858404742346
1.5991444041446854,1.6243439107029527
1.597110928073007,1.6243958230371829
1.5973792432908946,1.6244025114509795
1.5971610416115851,1.624569711861787
1.5976607547835242,1.624324705865648
1.5970193823916177,1.624492578484394
1.5954199589598759,1.6243257688151465
1.59622716578696,1.6243168038350564
1.6010510708505759,1.6246647415337738
1.6002071805453908,1.624253095852004
1.596712066651497,1.6248509988740638
1.595463545305823,1.624927936328782
1.5961983037243863,1.6256635751989152
1.5992432481451544,1.6242366786356326
1.5956774753650214,1.624206629064348
1.6019439824495958,1.6241433107190661
1.5976050655139296,1.6248723698986902
1.5952470736132973,1.6242725159283038
1.597805657962082,1.6245652387539546
1.5953367636679496,1.6242853132662949
1.600275189099345,1.6256485901497029
1.5967705200000595,1.6244106419660427
1.5965010727088025,1.6243060468523591
1.599003223559696,1.6241937544610765
1.5963896380223144,1.6240466430231377
1.595299530610131,1.6248021688726213
1.5973595694710097,1.6240310470263164
1.5966647400795169,1.624409716990259
1.5999333597806102,1.6239875025219388
1.5994754300869811,1.6239365118521232
1.5979615625538572,1.6240419077652473
1.5982666980915998,1.6239364936395928
1.6019422241817218,1.6239246168622263
1.5961442531676413,1.6239148472194318
1.5987290746236344,1.6244118875927396
1.599711223019248,1.6240302335332941
1.5961236768421607,1.6241368811439585
1.595915075936063,1.6239567542517628
1.5946842820627782,1.624001607298851
1.5987520495866125,1.6250570217768352
1.596612172171024,1.6241178164879482
1.5983529747777085,1.6251997296456937
1.5976734866675535,1.6237828803283196
1.5948307796310106,1.6241995300407763
1.5962394189668643,1.6245363056659698
1.595119642893289,1.6237187766366534
1.5972776328604625,1.6238915539450116
1.594647062488609,1.6263117878525346
1.5949000808866285,1.6243884552408148
1.5947100347266674,1.624090549018648
1.5986671864018362,1.6241769288425092
1.5965873179330627,1.6245822056576058
1.596167900861001,1.6237102051575978
1.5942367493518543,1.6246050298213959
1.5962196984728085,1.6236770037147734
1.5971898729729266,1.625718930805171
1.5952150092185788,1.6246672918399174
1.5961479351028212,1.6241068398510967
1.5970421627060167,1.6235885951254103
1.6056660072156281,1.6238401024429887
1.595705639320294,1.624353184744164
1.5997890778871258,1.6248942481146917
1.6022365065572433,1.624148961018633
1.5948465375225394,1.6243352018020771
1.599162197030061,1.6238665807026404
1.5956827234779323,1.6238354565920654
1.5968445036084913,1.6236039571188114
1.6011194520372802,1.6236407398073762
1.5951527267210446,1.6247576188158106
1.5966581414581176,1.623908951326653
1.5993053525893706,1.6237313366598554
1.5963224120040505,1.6233577926953633
1.5962105041451908,1.6247009767426386
1.599364030665422,1.624473778186021
1.5962752580919288,1.6253038219831608
1.5945955489323476,1.6233007217998858
1.595166704355979,1.6235577254383653
1.5960266101249685,1.6232345347051267
1.5952739589728777,1.623188763304993
1.5949920890917635,1.627538569547512
1.5957042317655965,1.6232306206667866
1.5996729444600037,1.6239086930398587
1.5958629686152022,1.6231899283550404
1.5980062504102348,1.6233479088103329
1.5977143831983243,1.6248780356513128
1.5945476750624983,1.6231409482381962
1.5968011528460997,1.6232244107458327
1.6035653481350698,1.6239895908920854
1.5946372170044485,1.623293513501132
1.5944505537883864,1.62340924916444
1.5946279056802426,1.623748184354217
1.596629835336778,1.6230484854291987
1.596197303445046,1.6230253726243973
1.603528790296922,1.6233054355338767
1.5993310472389939,1.6236305308562737
1.595617773361383,1.6230173569034647
1.5948545737775461,1.6240342011054356
1.5949721044564744,1.623704113342144
1.5946836284860935,1.6251193113900997
1.5981737440948973,1.6262415945529938
1.5957047542397218,1.6229707449674606
1.5976373716462793,1.6229384480803102
1.5953920894321876,1.6230942408243816
1.5980114979699704,1.6233536772153996
1.5942528691756477,1.6231438716252644
1.6008426882413036,1.6228267467684216
1.598129196261032,1.622811191059925
1.5975777210188022,1.6242109603352017
1.6019102630925013,1.6230433975104932
1.5976542462605612,1.622900210045002
1.5942021448623276,1.6228879866776642
1.6006843700762967,1.62374006818842
1.5942163547617654,1.6227505444376558
1.595117433372617,1.6227279951175053
1.5987939084350649,1.6227390468120575
1.5965600647118694,1.6228043425966192
1.5990600721465462,1.6226861421708707
1.5941830025748145,1.6226529009916164
1.5953682029053673,1.6226595331121374
1.5976466215680205,1.6229790476737198
1.6031497196918851,1.6228945233203746
1.5959706462729557,1.62261716304002
1.5947155677248872,1.6233301687019843
1.5976450132106683,1.6230267490501757
1.5995475178251688,1.6231026859195143
1.5950761734747831,1.6226496304626818
1.5935912175825744,1.6226563486788008
1.5999366083028974,1.6236934904698972
1.5998137251683564,1.6228444184418078
1.5936378526853574,1.6239251328839197
1.594462545039759,1.6229378387883857
1.5939527485182556,1.622533858374313
1.5953071828922927,1.6230064089651461
1.5932750248127636,1.6225807208705831
1.5945529847853146,1.622539007553348
1.5957389718695196,1.6229031571635493
1.596686623074339,1.6225677160201248
1.5972345789457971,1.6246835346575137
1.5948726373039652,1.6227076213668894
1.5960444411102968,1.6228417423036363
1.5958961010532424,1.623699050810602
1.5959745339893687,1.6229808612002268
1.5973979449050886,1.6237785049058773
1.5942995520589522,1.6230768241264202
1.5977762156185584,1.622381763877692
1.5930331807471207,1.6222837456950434
1.5991941897885706,1.6228346239637446
1.5949478005588469,1.6232172896464665
1.5989296433543938,1.6222446577416525
1.5936700141623512,1.6223210041169767
1.599022083589483,1.6234838454811662
1.5949014191561122,1.6229954935886242
1.597386759699359,1.6222364979761619
1.5962245999522109,1.6225972059700224
1.5947397529664007,1.6228836476802826
1.593006787679035,1.6237389522570151
1.5934068036466629,1.6221600848215598
1.5949405426215684,1.6220916487552501
1.5954816016409623,1.6221541122153953
1.595176153351702,1.6221930141802188
1.5950471444915453,1.6230099151531856
1.6066513450129125,1.6250191336428677
1.593988256360428,1.6225410716401205
1.5936990763361105,1.6220608817206488
1.5970518262646314,1.6221430412045232
1.595995349217457,1.6223270175633606
1.5938483518126947,1.6224799399022702
1.5943263509157362,1.6222986981824592
1.5946179555076458,1.622011775219882
1.5979039946316014,1.6236774783443522
1.5934757407054547,1.6220174707748272
1.5932342704653464,1.6219388550078426
1.594506913022486,1.6219344072871738
1.5946740252235927,1.6220117608706157
1.5960335792355638,1.622887890647959
1.5953766687010391,1.6219556464089289
1.5963844863002095,1.621875517346241
1.5930169051871776,1.6222212347719405
1.5946048547939469,1.6219682218851867
1.5940121677801393,1.6219688515972208
1.596745402519775,1.6230207411227402
1.6026026285718047,1.6217874741112743
1.5931984967532677,1.62228154749782
1.6013802861116324,1.6228974417403892
1.5928696461039187,1.622911752374084
1.5975884098187954,1.6226541659346334
1.5964386928524053,1.6219378682198349
1.593382762645624,1.6216561435549348
1.5931369557181534,1.6219551966146186
1.5940526180366905,1.6234621731219467
1.5944137461915646,1.6216627469769231
1.593724030353077,1.6227832237879436
1.5952289813909066,1.6220774567789502
1.5944734165950607,1.6224354836675856
1.5940135573566374,1.6215591215425067
1.5950569282966534,1.6219155076477263
1.5952810871905352,1.6218026799184304
1.5930652737340905,1.6224657551006034
1.6035004530594685,1.6217139396402571
1.5990332200466342,1.6226369992450431
1.5930889300016682,1.6219886596556063
1.5941019051312848,1.6215843304439828
1.5944610752528339,1.6217690535165645
1.5971265500216916,1.6217766834629908
1.5924973783457086,1.6214670009083219
1.5937295856166052,1.6216650544493287
1.5943498001574363,1.6214051875803206
1.5950128858576242,1.6216869707460757
1.5933919332558484,1.6216153585248523
1.5926239624654057,1.6218463513586256
1.59390085119659,1.6231861108983006
1.593939836091619,1.6245892252083178
1.5965051429730834,1.6223104905199122
1.5931667879120104,1.622270862813349
1.592508402957717,1.6213551340279755
1.596754488010141,1.622457199074604
1.5942537127680678,1.621336321036021
1.595259485692823,1.6214349060146898
1.5939918051186404,1.6215817459203579
1.5980539336420267,1.6217492316608075
1.59418380384932,1.6212457434998617
1.593186594493981,1.6216666808834783
1.597113909688184,1.623914200398657
1.592753935925092,1.621311233551414
1.5924431658814513,1.6219274164349944
1.5946162456426156,1.6211507149316646
1.5942582979003128,1.6219695966552805
1.593658355023634,1.6213580894249457
1.592207862301935,1.6212915717451661
1.5955229206594126,1.6212693016838144
1.5967273840771474,1.6211438719873075
1.5920652312565846,1.6216325252144426
1.5924528056535256,1.6211300668893036
1.593800593349054,1.6213436976627067
1.592770036439608,1.6212579977733117
1.6005048436175366,1.621069190678773
1.5924271666671725,1.6217668382106003
1.596662767456192,1.6209931219065632
1.5939860472546377,1.6212377537179876
1.593140515539873,1.621532862385114
1.5927483106157343,1.621092077758577
1.592714579780251,1.6210274872956452
1.592453423481253,1.6216917247683913
1.5943616381100878,1.6217823839849896
1.5986270517318266,1.6212333959561807
1.595694426040915,1.621989921839149
1.5924685399659548,1.6210561179452472
1.5963288594702834,1.6208848202670063
1.5924154990233843,1.62086814697142
1.5922744839069738,1.6213004495258685
1.5979042657566735,1.6215794296176345
1.5931500282890558,1.6227887879919123
1.5927206590391367,1.6213609167823084
1.5912349880986314,1.6230436855996098
1.5927332129389946,1.6209657186711277
1.592167742291072,1.621658734149403
1.5921725677780099,1.6214343149352957
1.5936173817397823,1.6207356452941895
1.5921439044436834,1.620807922548718
1.5925443350162418,1.6207671380705304
1.5919782950125825,1.6206787206508495
1.5911456569683524,1.6209326960422374
1.5934756009595301,1.621040012549471
1.594776323250994,1.620816534867993
1.5969634337519272,1.6206869389171954
1.5921937584738721,1.620904658679609
1.591163770099043,1.6205864002307255
1.5959388746462952,1.6214687001925927
1.5978449300242688,1.6209663318263159
1.5912972771305496,1.6205419406846717
1.5916914694408806,1.62076610216388
1.5919715377681494,1.620658376150661
1.5921614666549346,1.620785219801797
1.5947569117053755,1.6220738346929904
1.592601712162146,1.6206369598706563
1.5913494051263393,1.6206583535229717
1.5913604912791064,1.6204387804976217
1.5942351343736847,1.6213898603562955
1.5927305568675154,1.6205353058046765
1.5995898799940493,1.6267378942834005
1.5938731763866274,1.6210620756502505
1.5938222931045392,1.621671787566609
1.5948048492595381,1.6203920189981107
1.5951995328241602,1.62049387064245
1.5916886695438084,1.6203686782607325
1.5951175602572147,1.6207038031684027
1.5918610549581576,1.6203797415450767
1.5923381899321438,1.622208094155347
1.5923402043893553,1.6204259263144598
1.593315468725085,1.6210620977260448
1.5928553263991725,1.620292201086327
1.6044447338359815,1.620529893371794
1.5946703963932471,1.6225985995045415
1.5976732048247086,1.6227112804298047
1.5913098428199572,1.6205247414332848
1.5917249368957467,1.6204242943613618
1.5915535920733919,1.620565860911652
1.5982801744113666,1.620740074802328
1.591831190541836,1.620440493579264
1.593191842468598,1.6203125058500856
1.5927717402888562,1.6205897596147325
1.5932000677712832,1.6200595498085022
1.5920109936919953,1.6200664131729692
1.5921773220436202,1.6201689226759806
1.595464331368006,1.6200890458292432
1.5929718895744005,1.6204552760830633
1.5923938341870938,1.6201297199284588
1.5920014552893051,1.620862211342211
1.592769527518279,1.6201832018516682
1.5926849613886698,1.6205274264017742
1.591097749233799,1.620314515851162
1.6000125355620949,1.6209733033621754
1.5929547731533404,1.6200750613654102
1.5985044691789454,1.6202594378480204
1.59439265230139,1.6199926209670525
1.6012316496908803,1.620052816139327
1.5912341001830355,1.6201137193927058
1.5934287948564145,1.6199823055002425
1.59363885808157,1.6198913427414718
1.591329023484011,1.619874553547965
1.5968640477779017,1.620034819399869
1.5931563399507385,1.619970640650502
1.594679241805508,1.6204714046584234
1.5906373691807767,1.6199304472517084
1.592464302711863,1.620391666337296
1.5918874571190633,1.62017019700121
1.5918485226321386,1.6198629841760352
1.5921550435975644,1.6206827792856429
1.593520610487378,1.6199146371196818
1.594996200913343,1.6204014955847352
1.5913042720675192,1.6197938135376684
1.5991328992035991,1.6206724936211552
1.5925169649367543,1.6197203524686672
1.592957912769229,1.6203552313424923
1.5909530321987488,1.6196920579230343
1.5972906931923603,1.6207206668677154
1.596714933067906,1.620750406825984
1.5917473847517558,1.6208513334945396
1.5927693334920223,1.6196452346112993
1.5937907480031874,1.6197583851990875
1.5938102658276214,1.6195807920561895
1.5901010826472064,1.6195543099332739
1.5974614054586938,1.619744118165087
1.5951347904249575,1.6198848474908758
1.5917928993978523,1.6200104438596301
1.5928085050145877,1.6195239496451836
1.5920398565151852,1.6199904768555253
1.5923181167887976,1.6200020296706095
1.5911526930304525,1.6195863628828968
1.5936768612286332,1.6194465999250058
1.5935662578955603,1.620566835557973
1.5898580770343196,1.619467286048112
1.592420866207291,1.61940592582579
1.5906565929925083,1.6196052492768676
1.5936599958800384,1.6201272623406515
1.5897919958816051,1.620218010964217
1.590642148408425,1.6193272625958477
1.5926138755202017,1.6194136567689754
1.5915515122723414,1.619619764663555
1.5948431107394934,1.6206228457115315
1.592059869777299,1.619300745151661
1.5912668339890836,1.6195699434589457
1.5950447213068915,1.6194455513247736
1.5910373629522434,1.6203901453150644
1.5967393305904627,1.620562611354722
1.5945372195642122,1.6197912566087864
1.5933206850304127,1.6194799404453348
1.5922523091812975,1.6193678621892575
1.5896790575780615,1.6192149028733924
1.5901875970258514,1.6203143077868003
1.590232071875143,1.6197383376183334
1.5923510511900598,1.6207314271617819
1.593383201728564,1.6192756521481055
1.5915661954824443,1.6192010276847415
1.5969635548281835,1.6205414434274037
1.5934732842611325,1.620124825724849
1.5925994328722324,1.6192941853293665
1.590691569233162,1.619687040094976
1.5910732322945118,1.6196338755113107
1.5927438840373762,1.6191167682409286
1.5926611272752147,1.6195134669542313
1.5903750427084566,1.6193004874167618
1.5944149690548395,1.6194226929435023
1.5935038466464615,1.619240097977497
1.5924078049073362,1.618950518744963
1.5975066599740784,1.6202113501451634
1.5910285307470442,1.6193215019173093
1.5924861274849789,1.619735703424171
1.5925785700019164,1.6211036642392476
1.5945868118733098,1.619709399563295
1.5912181506853922,1.6191335612976994
1.5959682365719514,1.6188902176088757
1.590939420074432,1.6189180104820817
1.5897423029637392,1.6188304004845795
1.5936582839406006,1.6208055471932445
1.5923062036042976,1.6193697055180867
1.5897689560588164,1.6196797015490356
1.5905327420085322,1.6188322068364531
1.5936162706870767,1.6213413178920746
1.5919258883547063,1.6188121675341218
1.5908001339076014,1.619504134412165
1.5898928714185745,1.618783312815207
1.5909221878322815,1.6188256337686822
1.5911123008573138,1.6192693682732406
1.591722561076733,1.6191422216318272
1.5897929367637413,1.6186698448878747
1.5900328885374932,1.61866450033806
1.598605311110512,1.622128344796322
1.5958017612831221,1.6186260404410187
1.589860954998264,1.6186146984497707
1.5917753376706294,1.619203327982514
1.5890573088918096,1.61863533269476
1.5916342881881997,1.6185710871661152
1.5898231814189743,1.6190825678684093
1.5900840798691087,1.6186352852318022
1.5950043052089187,1.6194821369868737
1.5917631221757964,1.6185293512211905
1.5904782728363356,1.6195936269230313
1.5903223954193,1.6186631200490174
1.5968234346803545,1.6208560207375773
1.58927074662494,1.6185033840161782
1.590004921512648,1.6187716783196837
1.592418595629889,1.6187021092132285
1.5925298987297891,1.6184515925469223
1.5920258541948005,1.6186976752899311
1.5892245821360922,1.6198156006910183
1.591954840100835,1.6189377732850887
1.589505862055688,1.618480063147015
1.5943761337245976,1.6184143915220544
1.5911896913344787,1.618400114553946
1.590674869353146,1.618362820258847
1.594121152452969,1.6185450691867758
1.5902383890340057,1.6193225996361837
1.5949200117947606,1.618594072483204
1.589451204388988,1.6182927704519696
1.5907216055487259,1.6191339481759954
1.5934498368172525,1.6198536372847028
1.5902047031440203,1.6182417726075207
1.5912101390466888,1.6189964132176504
1.5896410828676688,1.6182489571747956
1.5904603697307702,1.6188118772374258
1.5959825862864607,1.6201186351202153
1.5890878127442711,1.6189168531585623
1.5915389970947584,1.6183058713321332
1.588729607844574,1.6182273267595857
1.5904873075728627,1.6183049099312887
1.5910951957072017,1.6181568387481902
1.5918147674569398,1.620882592819355
1.5890185687423029,1.618348514040311
1.5887449313897268,1.618104096364092
1.5916696259980965,1.618323685946288
1.5922991967394844,1.6182505510471485
1.5931898246231875,1.6207225339280233
1.591806773519848,1.6184865473597139
1.5967488712058544,1.6210041907098558
1.5915538299387957,1.6186295173786305
1.5917235137138455,1.6181097521826073
1.5898494539294055,1.6180523700184293
1.5897683445926056,1.6179944160911772
1.5902362283310592,1.6179509687202949
1.5894892891985635,1.6180268465368837
1.5901024813165243,1.6183868994315465
1.5899581307601487,1.6183876742919285
1.589047620440304,1.6181818616610986
1.5926886690465039,1.6178576096340462
1.5892049721388142,1.617868330191683
1.5993744910731393,1.617831634150611
1.58920922232338,1.6179551824375435
1.5895961979425701,1.6181424464340564
1.5891987619156627,1.617794751569077
1.5946458774486993,1.6186071866088443
1.5884336110057522,1.6178348472824804
1.5893649785258654,1.6178073872018743
1.5890572868339423,1.6186264907872234
1.5904563903255418,1.619599766753338
1.5899909119318367,1.6179009482816413
1.591350940153383,1.6194367502574567
1.594017523762245,1.6187348271961566
1.5899030814452957,1.6180246969064076
1.5909007714408734,1.6178446654920224
1.5910178242454396,1.6179900721267417
1.5915174448296532,1.617834649152226
1.5901647946535848,1.618016149710726
1.5950569781515824,1.6177464055794257
1.5990080067978658,1.6180368308667783
1.5929441775633952,1.6175518803022526
1.5902424081295659,1.6183830786634374
1.5938205119490347,1.617543022389765
1.5892485409214436,1.6176619369674612
1.5903244548220092,1.6176313664074298
1.5917749700856043,1.6175449153891317
1.5887835036159392,1.617494961729756
1.5896701487753617,1.6177234798669815
1.5890366776636748,1.6177963117758434
1.5887701125543245,1.617819489704238
1.59065365113681,1.6175363582593423
1.5936546773755633,1.6182084475402478
1.5888059864602897,1.6180613659046315
1.5888583381463646,1.6174109484310504
1.5945255301391443,1.6186113683161911
1.587592671873813,1.6175426923566394
1.5908585872561638,1.6173500683572557
1.5894777683536856,1.6180145624611113
1.5891619057777033,1.617404184407658
1.5894804805724638,1.6174805329905615
1.5898397328405536,1.6174091790561322
1.5895551857981494,1.6173603788570121
1.5926387576935186,1.6177345917180732
1.5885288295640747,1.6175528284576204
1.5903517942002643,1.6206675558178514
1.5914610516444159,1.6175700315722712
1.5910822479464892,1.6174588181354381
1.5895137443896512,1.6172964606020186
1.589554948555068,1.6173141477284607
1.5891943313959302,1.6172603357721258
1.592074027470812,1.617455733595071
1.5892225194834777,1.6178325806502942
1.5897297711908955,1.617982308069865
1.5907959610292917,1.617217473409794
1.5940073073048602,1.6171122088476464
1.5886676900624677,1.6180885285139084
1.5893815722653595,1.6173360093876168
1.5914708472736474,1.6171476940313976
1.5889258567252458,1.6172180004693844
1.5888834736739954,1.6171050584978528
1.5900068910935086,1.6170430707710761
1.593192525363577,1.6176674261137292
1.5889319769882548,1.6169886191685994
1.5908894756692191,1.6172150561103114
1.5903644268584638,1.6176423231760662
1.5891456216781157,1.6174047219532508
1.5938715212859575,1.6171714531050787
1.5901596076665512,1.6169016482653442
1.5892467029963182,1.6170550264694072
1.588599152327137,1.6168719552181385
1.591517940059892,1.6170525308008548
1.5898140550627786,1.61710318978186
1.592649708076309,1.61812788799957
1.587906508980937,1.6172240161233478
1.588021590648837,1.6180002744551059
1.5893375742186526,1.6175415554532298
1.5885333824047079,1.6170322508723647
1.5888951153876887,1.6169721721499055
1.5917784599997882,1.6173593407427822
1.5877127000184734,1.6167939095585435
1.5940267182281564,1.6169767170040696
1.5910445966189533,1.6182673755619261
1.58791229702757,1.6181991652206138
1.5928321634948668,1.617637602267442
1.5904485448468866,1.61739947895209
1.5903778337547232,1.617813887419524
1.5887159828243564,1.6172841158178117
1.5912592629545526,1.6177122863354507
1.5890198085811464,1.6171671157633816
1.5895355457219613,1.6171161339238838
1.5916460623873911,1.6169419360381585
1.5881255618934011,1.617172869267287
1.5929496053200034,1.6167689285896443
1.5909447555199023,1.6169558730390337
1.5986069855723193,1.616896715429094
1.590891914273636,1.6165497336122725
1.5884363923714497,1.6165985807224557
1.5875665388500055,1.6165024472607508
1.588601919794304,1.6164920633589779
1.5893686868751684,1.6172791724955593
1.5878044276254084,1.61659314179862
1.5898447653533687,1.6166259949957882
1.5874440492305844,1.6173955770554367
1.5915631992081203,1.617929948700799
1.5880214067180307,1.617722945080863
1.5894337517756043,1.6178602305827317
1.5896009528996495,1.6164295022134427
1.5872891051240974,1.6170788434920487
1.597437061179265,1.617912193691289
1.5906166673536366,1.616504915886455
1.5969092992508218,1.6163782013787165
1.5869988324747284,1.6169107545305181
1.5875106901967608,1.616948855695901
1.5895937450247408,1.6170198564176206
1.5904443387089084,1.6162823918792937
1.5895512171798405,1.6162402938913416
1.59081110206115,1.6169815135222894
1.588952595977385,1.6162692391210132
1.5926393095550846,1.6166730070555653
1.5897560358877247,1.616351039873229
1.5896543936497098,1.616687470012241
1.588749866474532,1.6164757294787302
1.5868980938486599,1.6177358384485598
1.5868770082906891,1.6178240422849302
1.588358397273619,1.616869341995981
1.590693657193549,1.6161089059379365
1.596483372065418,1.6168543602581378
1.5876186690584966,1.6165686702286755
1.5887843943665587,1.6166804896460638
1.5905895173687945,1.6161339829365413
1.5904103751248937,1.6160861353079479
1.5867102204923564,1.6160528869540602
1.587772259717751,1.6161600401004155
1.5885844886164655,1.6168618075273655
1.5874949616235259,1.6161331860003647
1.5888101376956134,1.6160678935271722
1.590474886020209,1.6161707374784682
1.5904913443700344,1.6166093779934778
1.5929053804714,1.6163042154577043
1.5885863178290789,1.61601546075609
1.5898465201638967,1.616854555077023
1.5874530578987227,1.617971815444805
1.588460774128509,1.6165921798458807
1.590828231481831,1.6160828901661768
1.5889403492281442,1.6163993102532845
1.5869551737319565,1.6161389251550038
1.586869342213717,1.6159040800951145
1.588917210041232,1.6158484281213195
1.5872015592117044,1.6160473315804094
1.5864636958198592,1.6161051640907924
1.587706190804041,1.616356459480745
1.5866097000939663,1.6157909984941836
1.5885952823814826,1.6159836837538966
1.5936682763619656,1.616088013958048
1.588605413857303,1.6168565435542002
1.5883072324252736,1.6157192587852478
1.590400886369692,1.615677241373945
1.5902857311640428,1.616286645884867
1.5930599475543072,1.6174783397603918
1.588274551654913,1.6162867490892057
1.588564201186815,1.6161526176664565
1.595067843898543,1.6162031568862774
1.59392225631705,1.6157374398575888
1.590888329697319,1.6155699022390224
1.5938718140540156,1.6161845061514113
1.592419034851123,1.616011224963047
1.5865910619566446,1.615661077477314
1.5913482680398183,1.6171566192750577
1.5873250301642097,1.6156615692156333
1.5893012308742496,1.6172844679267318
1.585850972621734,1.6155733427515737
1.5869807230347548,1.6155380562499717
1.5938479466117452,1.6156724465114098
1.5880212193298782,1.6158438904417887
1.588165639586349,1.6154908295030947
1.5937551443925313,1.6157145930661097
1.5875662804479664,1.6155417147609923
1.5889735876684123,1.6165725489457448
1.5902038919123584,1.6155632005797491
1.5916794451372807,1.6155069685644574
1.5869692627625787,1.6173464722103543
1.587080119588259,1.6158193322243515
1.5914512008359427,1.6155209375752344
1.5878815975238996,1.6155956050863973
1.5883584922814866,1.6155775404638715
1.5882563071018583,1.6155459411718227
1.589239918992027,1.6164900991651747
1.5895671761506118,1.6153081225024328
1.5880732600622554,1.6163749330573611
1.5865976264194657,1.6152228210811261
1.59021724017203,1.6167347226981763
1.5962680859659775,1.6153476861891922
1.5950410656475413,1.6156102314039513
1.5911646469424883,1.6157581982789215
1.591067109334773,1.615193576724441
1.5880345955249051,1.6161397452707644
1.5860805927739066,1.615315803775081
1.58626044443063,1.6150675973406545
1.588204517165359,1.6154525715995718
1.5869298764005337,1.6160370139060196
1.590412018608881,1.6155667580940105
1.5893552816384353,1.6153222581854574
1.5866640251639825,1.6158510551408485
1.5899893355203616,1.6151278504618891
1.5894662115524096,1.6149825343379267
1.5882339343394039,1.6151864280303319
1.587466128326071,1.6149994013486084
1.5881496618076156,1.6150464641827125
1.5886032762494275,1.6150054214177307
1.5889145785860561,1.614915132522583
1.5883200687211516,1.614924172008479
1.588145842823241,1.6158294876416524
